No Satelit    Epoch                 B*               True Anomaly       Ketinggian
41603         2023.93921405655      0.00008800       299.79417168       490.12503095
41603         2023.93957392082      0.00008374       300.20384547       490.06788051
41603         2023.94011371734      0.00008218       300.80992628       489.98218491
41603         2023.94101337816      0.00008794       301.83540467       489.83725023
41603         2023.94137324195      0.00008831       302.26471950       489.77747723
41603         2023.94191303770      0.00008820       302.89091604       489.69313661
41603         2023.94227290085      0.00008071       303.30356012       489.63958757
41603         2023.94281269740      0.00008360       304.16147882       489.52718296
41603         2023.94371235532      0.00008707       305.18810244       489.38886372
41603         2023.94407221803      0.00008976       305.61214154       489.33082370
41603         2023.94461201205      0.00009031       306.24258079       489.24806430
41603         2023.94497187507      0.00008092       306.65427038       489.19983764
41603         2023.94551166901      0.00007935       307.27982368       489.11981879
41603         2023.94641132468      0.00008650       308.30552815       488.98601972
41603         2023.94677118586      0.00008759       308.72910321       488.93085731
41603         2023.94749090945      0.00008815       309.59263606       488.82266362
41603         2023.94767083874      0.00009567       309.79796021       488.79536764
41603         2023.94839056285      0.00010208       310.38548480       488.73281505
41603         2023.94929021658      0.00008905       311.40026225       488.61324209
41603         2023.94947014633      0.00009624       311.61308482       488.58595817
41603         2023.95018986751      0.00010508       312.47267911       488.48203908
41603         2023.95036979740      0.00010409       312.68042452       488.45919463
41603         2023.95108951759      0.00010761       313.52717241       488.36201011
41603         2023.95198916638      0.00011824       314.55117066       488.24781745
41603         2023.95216909649      0.00011151       314.76402097       488.22609261
41603         2023.95288881490      0.00011490       315.61104993       488.13510173
41603         2023.95324867342      0.00010999       316.04605816       488.08749247
41603         2023.95396839058      0.00011465       316.87850183       488.00137658
41603         2023.95468810677      0.00011381       317.70394782       487.91804826
41603         2023.95504796384      0.00012367       318.13712191       487.87264897
41603         2023.95558775041      0.00012688       318.75400502       487.81143491
41603         2023.95594760690      0.00012650       319.14441389       487.78079337
41603         2023.95648739225      0.00012358       319.81577038       487.71226210
41603         2023.95738703260      0.00013858       320.86024203       487.60829098
41603         2023.95774688874      0.00014244       321.29522786       487.56614004
41603         2023.95846660033      0.00014173       322.14772401       487.49055320
41603         2023.95864652792      0.00012786       322.35220852       487.47589616
41603         2023.95918631104      0.00012520       323.01080835       487.41521741
41603         2023.96026587501      0.00013480       324.24784839       487.30798084
41603         2023.96044580159      0.00014478       324.46094611       487.28678890
41603         2023.96116550964      0.00015223       325.30897103       487.20822765
41603         2023.96152536290      0.00016853       325.72585607       487.17016527
41603         2023.96206514279      0.00016849       326.35405865       487.11923585
41603         2023.96296477449      0.00016416       327.35793413       487.04647603
41603         2023.96332462603      0.00017566       327.77964408       487.01066876
41603         2023.96386440395      0.00017350       328.41893971       486.96756485
41603         2023.96422425595      0.00017208       328.87083678       486.93462476
41603         2023.96476403241      0.00017472       329.53235068       486.88572490
41603         2023.96566365803      0.00017950       330.58401542       486.81852979
41603         2023.96602350827      0.00017138       331.03463311       486.79016450
41603         2023.96656328279      0.00016888       331.72748034       486.74905918
41603         2023.96746290578      0.00015601       332.86000591       486.68065971
41603         2023.96836252608      0.00017005       333.95347725       486.61627165
41603         2023.96872237411      0.00016674       334.40277179       486.58690799
41603         2023.96926214559      0.00016732       335.07062616       486.54692107
41603         2023.96962199247      0.00016774       335.50554522       486.52526753
41603         2023.97016176290      0.00016066       336.18451929       486.48497453
41603         2023.97106137907      0.00016208       337.25134973       486.43534131
41603         2023.97142122534      0.00015699       337.67360381       486.41348181
41603         2023.97250076189      0.00015589       338.96089941       486.35874104
41603         2023.97304052937      0.00015438       339.60793959       486.33016882
41603         2023.97394014101      0.00016414       340.65301957       486.28949592
41603         2023.97412006271      0.00017569       340.86566394       486.27925542
41603         2023.97483975030      0.00018142       341.73239979       486.25129800
41603         2023.97519959353      0.00016907       342.17122573       486.23863299
41603         2023.97573935819      0.00016509       342.82990074       486.21562218
41603         2023.97663896510      0.00017040       343.92444400       486.19092544
41603         2023.97699880674      0.00018483       344.36917466       486.17435257
41603         2023.97753856932      0.00018251       345.06596502       486.15848189
41603         2023.97771849022      0.00018091       345.29596081       486.15500768
41603         2023.97843817222      0.00018251       346.20408990       486.13503589
41603         2023.97933777353      0.00018238       347.33520764       486.11979262
41603         2023.97969761312      0.00018339       347.79496573       486.10680761
41603         2023.98023737260      0.00017866       348.49935943       486.09546745
41603         2023.98059721214      0.00017827       348.96386212       486.09460853
41603         2023.98113697066      0.00017439       349.65901014       486.07912654
41603         2023.98221648600      0.00016698       350.99109266       486.06530039
41603         2023.98239640460      0.00017057       351.21605373       486.05889181
41603         2023.98311607995      0.00016915       352.10902642       486.05783442
41603         2023.98329599868      0.00016413       352.33821114       486.05991096
41603         2023.98383575438      0.00016319       353.02132232       486.05073691
41603         2023.98491526460      0.00016674       354.33494021       486.05465464
41603         2023.98509518230      0.00016764       354.54636877       486.05263588
41603         2023.98581485414      0.00016933       355.44150914       486.05346533
41603         2023.98599477211      0.00016097       355.67349384       486.05981756
41603         2023.98671444266      0.00016043       356.56511436       486.06158230
41603         2023.98761402997      0.00016599       357.68630448       486.07780730
41603         2023.98797386427      0.00017146       358.13120446       486.08125807
41603         2023.98851361551      0.00017122       358.82852477       486.09158221
41603         2023.98869353236      0.00015676       359.06851522       486.09725818
41603         2023.98941319948      0.00015544         0.00421030       486.11210808
41603         2023.99031278244      0.00015178         1.17035238       486.13870966
41603         2023.99067261499      0.00015376         1.63498191       486.14282936
41603         2023.99121236359      0.00015178         2.36585018       486.15839510
41603         2023.99157219551      0.00013511         2.86485236       486.17287155
41603         2023.99211194342      0.00012825         3.58419314       486.17918537
41603         2023.99301152285      0.00013814         4.75949624       486.21298120
41603         2023.99337135395      0.00013485         5.22610678       486.22607464
41603         2023.99391110030      0.00013562         5.94771200       486.24904410
41603         2023.99427093104      0.00013066         6.44257358       486.26835083
41603         2023.99481067688      0.00012995         7.15985647       486.29183952
41603         2023.99589016732      0.00013191         8.57543318       486.34772197
41603         2023.99607008230      0.00013086         8.79575058       486.35288766
41603         2023.99660982685      0.00012735         9.49355465       486.38107499
41603         2023.99714957058      0.00011775        10.20778555       486.41287315
41603         2023.99768931422      0.00011669        10.91318318       486.44473576
41603         2023.99858888696      0.00012533        12.07177184       486.50170986
41603         2023.99948845748      0.00012911        13.26385226       486.55084355
41603         2023.99984828526      0.00011517        13.74831884       486.57847048
41603         2024.00038696678      0.00011355        14.47501267       486.61612343
41603         2024.00128407814      0.00011745        15.67522339       486.67878596
41603         2024.00164292183      0.00012090        16.14643905       486.70395689
41603         2024.00218118760      0.00012254        16.87342274       486.73934415
41603         2024.00254003087      0.00012560        17.38321862       486.76577900
41603         2024.00307829582      0.00012669        18.11908247       486.80732863
41603         2024.00397540298      0.00012949        19.34304372       486.87978347
41603         2024.00433424620      0.00012312        19.83907649       486.91159613
41603         2024.00487250989      0.00012320        20.59111566       486.96050132
41603         2024.00523135186      0.00011795        21.11326046       486.99837358
41603         2024.00576961505      0.00011560        21.85379139       487.04248583
41603         2024.00684614036      0.00011294        23.32685411       487.15414330
41603         2024.00702556087      0.00011212        23.57394325       487.17071442
41603         2024.00774324331      0.00010995        24.56126720       487.24151896
41603         2024.00792266396      0.00011575        24.80725058       487.25703052
41603         2024.00864034536      0.00011739        25.76764497       487.32019959
41603         2024.00953744604      0.00011649        26.99433973       487.41537070
41603         2024.00971686628      0.00011240        27.23589818       487.43376633
41603         2024.01043454620      0.00011068        28.22775662       487.50851511
41603         2024.01079338563      0.00010752        28.72938692       487.54694649
41603         2024.01133164475      0.00010731        29.46385333       487.60176544
41603         2024.01222874246      0.00010922        30.71879778       487.70266870
41603         2024.01240816227      0.00010945        30.95922879       487.72241490
41603         2024.01312583967      0.00011187        31.96982957       487.80350132
41603         2024.01348467743      0.00011393        32.48051690       487.84500843
41603         2024.01402293464      0.00011171        33.23953242       487.90841717
41603         2024.01492002986      0.00011657        34.48476095       488.01347348
41603         2024.01509944872      0.00011681        34.74669830       488.03632290
41603         2024.01581712352      0.00011540        35.79245620       488.12588403
41603         2024.01617596016      0.00010536        36.34935358       488.17811198
41603         2024.01671421579      0.00010326        37.09869723       488.24283325
41603         2024.01779072563      0.00011293        38.61679719       488.37883468
41603         2024.01797014369      0.00012066        38.84410543       488.39409396
41603         2024.01868781568      0.00012340        39.87808342       488.49079963
41603         2024.01904665104      0.00011921        40.40359964       488.53951709
41603         2024.01958490440      0.00011776        41.17744633       488.61379943
41603         2024.02048199270      0.00012052        42.45700707       488.73687020
41603         2024.02137907902      0.00012754        43.74441786       488.86191383
41603         2024.02173791309      0.00012774        44.24364328       488.90888075
41603         2024.02227616413      0.00012964        45.01001159       488.98358368
41603         2024.02317324833      0.00012990        46.32113125       489.11708539
41603         2024.02353208153      0.00013381        46.82791770       489.16604751
41603         2024.02407033134      0.00012962        47.58450526       489.24320468
41603         2024.02442916418      0.00012981        48.10898782       489.29626398
41603         2024.02496741301      0.00012951        48.89597759       489.37713938
41603         2024.02568507746      0.00013219        49.94084638       489.48600439
41603         2024.02676157301      0.00015089        51.55060840       489.65525189
41603         2024.02765864997      0.00015957        52.89614572       489.79043692
41603         2024.02855572555      0.00015107        54.24866730       489.93407437
41603         2024.02891455495      0.00016441        54.73975423       489.98149038
41603         2024.02945279918      0.00015911        55.54095642       490.06599334
41603         2024.02981162831      0.00015856        56.09253841       490.12503014
41603         2024.03034987148      0.00015775        56.87307973       490.20732760
41603         2024.03142635675      0.00015614        58.47250676       490.38370919
41603         2024.03160577063      0.00015892        58.70322548       490.40831694
41603         2024.03232342598      0.00015794        59.75110657       490.52394049
41603         2024.03268225292      0.00015773        60.32376949       490.58913600
41603         2024.03322049339      0.00015871        61.11227351       490.67643855
41603         2024.03411755978      0.00016819        62.48566319       490.83448503
41603         2024.03429697298      0.00017402        62.73754863       490.86242658
41603         2024.03501462470      0.00017744        63.80479466       490.98252040
41603         2024.03591168719      0.00018294        65.14722538       491.13285753
41603         2024.03680874863      0.00018376        66.52889305       491.29052871
41603         2024.03716757249      0.00019261        67.04455976       491.34742933
41603         2024.03770580779      0.00019691        67.85567504       491.43752017
41603         2024.03806463093      0.00020241        68.41180221       491.49866059
41603         2024.03860286500      0.00020273        69.22046637       491.58939959
41603         2024.03967933131      0.00021046        70.86438973       491.77608651
41603         2024.03985874216      0.00019736        71.12995055       491.80842896
41603         2024.04039697410      0.00019281        71.96197364       491.90370252
41603         2024.04075579516      0.00018685        72.57470179       491.97601257
41603         2024.04129402590      0.00018797        73.37558532       492.06665277
41603         2024.04237048546      0.00019072        75.01970832       492.25728430
41603         2024.04254989527      0.00018458        75.26918761       492.28769728
41603         2024.04308812424      0.00018316        76.11951866       492.38821677
41603         2024.04344694279      0.00017434        76.69927175       492.45644473
41603         2024.04416457984      0.00017087        77.73569804       492.57741783
41603         2024.04506162500      0.00017864        79.04708424       492.73096858
41603         2024.04524103380      0.00017934        79.29996150       492.76034667
41603         2024.04595866852      0.00017817        80.37651366       492.88853113
41603         2024.04631748536      0.00016920        80.92425518       492.95443033
41603         2024.04685571005      0.00017620        81.75616140       493.05200368
41603         2024.04775275085      0.00016920        83.12886983       493.21655636
41603         2024.04793215836      0.00017617        83.39498982       493.24696070
41603         2024.04864978943      0.00017223        84.50497834       493.37982417
41603         2024.04900860434      0.00017772        85.05249441       493.44364119
41603         2024.04954682626      0.00017766        85.88129790       493.54178832
41603         2024.05044386172      0.00017898        87.25934890       493.70514208
41603         2024.05080267505      0.00017888        87.78260832       493.76680948
41603         2024.05134089508      0.00017959        88.61701007       493.86618469
41603         2024.05169970781      0.00017716        89.19069115       493.93439467
41603         2024.05223792661      0.00017522        90.00245022       494.03067561
41603         2024.05313495740      0.00016301        91.41786178       494.20106654
41603         2024.05349376910      0.00017134        91.91152122       494.25835969
41603         2024.05403198593      0.00017336        92.74252089       494.35688119
41603         2024.05457020202      0.00017073        93.67339377       494.46841000
41603         2024.05492901284      0.00016425        94.17991073       494.52899805
41603         2024.05528782380      0.00016333        94.73381034       494.59533903
41603         2024.05618484874      0.00017377        96.06577104       494.75106446
41603         2024.05690246779      0.00017163        97.17980477       494.88334631
41603         2024.05726127702      0.00015712        97.74447539       494.95259115
41603         2024.05779949074      0.00015664        98.51069388       495.04288501
41603         2024.05815829997      0.00016527        99.06939405       495.10803494
41603         2024.05869651276      0.00016964        99.89236748       495.20376964
41603         2024.05959353221      0.00017729       101.26605514       495.36396040
41603         2024.05995233926      0.00016073       101.87044826       495.43774097
41603         2024.06049054959      0.00017179       102.65364728       495.52768855
41603         2024.06084935620      0.00018004       103.20821152       495.59092630
41603         2024.06138756541      0.00018789       104.06633508       495.68950334
41603         2024.06192577473      0.00019052       104.88407606       495.78475444
41603         2024.06264338541      0.00017813       105.96586401       495.91367450
41603         2024.06318159292      0.00017302       106.76349377       496.00682582
41603         2024.06407860423      0.00019067       108.12730298       496.16214536
41603         2024.06443740883      0.00018376       108.63638876       496.22123556
41603         2024.06497561445      0.00019139       109.43304221       496.31238088
41603         2024.06533441792      0.00017034       109.99776158       496.38157440
41603         2024.06587262246      0.00017420       110.86040141       496.48153649
41603         2024.06694903096      0.00016972       112.43166844       496.65910180
41603         2024.06712843238      0.00017219       112.70405918       496.68952008
41603         2024.06784603634      0.00017791       113.85836738       496.82100720
41603         2024.06802543697      0.00016952       114.13470389       496.85437195
41603         2024.06874303995      0.00017181       115.22941279       496.97598155
41603         2024.06946064227      0.00017248       116.32998516       497.09817064
41603         2024.06981944421      0.00016298       116.88595936       497.16097568
41603         2024.07035764530      0.00016685       117.69373821       497.24964168
41603         2024.07143404489      0.00016318       119.34858850       497.43280089
41603         2024.07233104410      0.00017636       120.70228225       497.57795831
41603         2024.07268984366      0.00016988       121.21902836       497.63356107
41603         2024.07322804183      0.00017435       122.03101016       497.72364717
41603         2024.07340744044      0.00015684       122.30917304       497.75736766
41603         2024.07430443577      0.00015739       123.67055464       497.90590026
41603         2024.07502203224      0.00015412       124.72168376       498.02038534
41603         2024.07538082951      0.00016569       125.22470538       498.07048127
41603         2024.07591902511      0.00016069       126.00541947       498.15604808
41603         2024.07627782191      0.00015841       126.55360928       498.21850838
41603         2024.07681601661      0.00015986       127.28195300       498.29217946
41603         2024.07789240448      0.00015975       128.83419526       498.44954501
41603         2024.07860999601      0.00015146       129.86571141       498.55511538
41603         2024.07896879098      0.00014530       130.45360409       498.62165174
41603         2024.07968638098      0.00014337       131.45489877       498.72020193
41603         2024.08058336732      0.00015110       132.81926291       498.85134068
41603         2024.08076276459      0.00014922       133.06937717       498.87333171
41603         2024.08148035260      0.00015093       134.15702570       498.98052234
41603         2024.08183914650      0.00013386       134.62796612       499.03350227
41603         2024.08237733634      0.00014168       135.47162488       499.10965737
41603         2024.08327431883      0.00014451       136.70498148       499.22566564
41603         2024.08345371511      0.00014593       136.96389337       499.24895462
41603         2024.08399190415      0.00014639       137.85954811       499.33108335
41603         2024.08453009230      0.00015014       138.65922762       499.40892334
41603         2024.08506827997      0.00015213       139.41519083       499.47733891
41603         2024.08596525836      0.00014607       140.61883068       499.58543387
41603         2024.08632404932      0.00015782       141.22732313       499.64059993
41603         2024.08704163055      0.00015471       142.21656875       499.73596538
41603         2024.08722102568      0.00015571       142.47428854       499.76063463
41603         2024.08775921087      0.00014893       143.20320899       499.82347790
41603         2024.08883558060      0.00013702       144.65185286       499.94224965
41603         2024.08901497530      0.00014009       144.90632535       499.96265725
41603         2024.08955315921      0.00013138       145.69467651       500.03569511
41603         2024.08991194787      0.00012679       146.23796740       500.09171184
41603         2024.09045013126      0.00012551       146.95302500       500.14897447
41603         2024.09152649773      0.00013214       148.48858471       500.26587505
41603         2024.09170589150      0.00013339       148.74803108       500.28607635
41603         2024.09242346710      0.00013507       149.77034408       500.36920720
41603         2024.09278225426      0.00012707       150.29425644       500.41743453
41603         2024.09332043541      0.00012618       151.01779946       500.46841462
41603         2024.09421740322      0.00014947       152.30198887       500.55553124
41603         2024.09457618975      0.00014871       152.80223987       500.59038413
41603         2024.09511436918      0.00014659       153.56671182       500.64692220
41603         2024.09529376208      0.00013504       153.82534299       500.67033287
41603         2024.09547315508      0.00013459       154.06567414       500.68584732
41603         2024.09601133361      0.00013744       154.79656855       500.73554699
41603         2024.09690829825      0.00015554       156.16298698       500.82425617
41603         2024.09726708320      0.00016561       156.65409945       500.85226474
41603         2024.09780526005      0.00016444       157.37712092       500.90632103
41603         2024.09816404451      0.00016113       157.84820444       500.94031932
41603         2024.09870222046      0.00016403       158.55409396       500.98477645
41603         2024.09959917899      0.00017213       159.77952903       501.06123486
41603         2024.09995796210      0.00017250       160.25862499       501.08613504
41603         2024.10049613582      0.00017162       160.97487173       501.13138652
41603         2024.10085491825      0.00017248       161.46248387       501.16314877
41603         2024.10139309117      0.00017554       162.17939822       501.20505041
41603         2024.10246943590      0.00016585       163.65884376       501.28159343
41603         2024.10264882623      0.00017352       163.90759219       501.28885572
41603         2024.10318699746      0.00017848       164.64299355       501.32146486
41603         2024.10354577776      0.00016866       165.14205242       501.35508352
41603         2024.10426333779      0.00017267       166.12790859       501.40205820
41603         2024.10516028672      0.00018763       167.39121712       501.45443801
41603         2024.10533967639      0.00018770       167.64694417       501.46390032
41603         2024.10605723361      0.00020027       168.61748722       501.50449663
41603         2024.10641601148      0.00020206       169.09662319       501.52649059
41603         2024.10695417820      0.00020497       169.83815292       501.55541779
41603         2024.10785112197      0.00019895       171.06956243       501.60518639
41603         2024.10820989880      0.00020952       171.55633644       501.61629469
41603         2024.10874806339      0.00021211       172.24676007       501.64347642
41603         2024.10964500311      0.00020118       173.41866408       501.69093492
41603         2024.11054194060      0.00023184       174.60060238       501.72077331
41603         2024.11090071598      0.00023799       175.06450659       501.72958279
41603         2024.11143887691      0.00025152       175.73283068       501.74529437
41603         2024.11179765060      0.00024435       176.18077142       501.75849858
41603         2024.11233580995      0.00025519       176.84160715       501.77877380
41603         2024.11341212754      0.00019648       178.24593958       501.81104367
41603         2024.11359151366      0.00022321       178.48516213       501.80722377
41603         2024.11430905669      0.00022759       179.39726198       501.82779582
41603         2024.11466782781      0.00019357       179.92388505       501.84809876
41603         2024.11502659863      0.00019811       180.38755692       501.85095925
41603         2024.11610290981      0.00021809       181.79123364       501.84860050
41603         2024.11628229462      0.00021990       182.00740368       501.85040008
41603         2024.11699983363      0.00021535       182.96883601       501.86531218
41603         2024.11735860191      0.00019010       183.42998971       501.87951552
41603         2024.11789675464      0.00019431       184.14202422       501.88501045
41603         2024.11879367470      0.00022753       185.30743870       501.87588742
41603         2024.11915244191      0.00024230       185.76988933       501.87215886
41603         2024.11969059216      0.00024723       186.50155823       501.87284146
41603         2024.12004935809      0.00025517       186.94774036       501.87028117
41603         2024.12076688959      0.00025614       187.83241195       501.86915182
41603         2024.12148441924      0.00025691       188.72317968       501.85798693
41603         2024.12184318429      0.00024923       189.16526023       501.85710680
41603         2024.12220194831      0.00024910       189.61631308       501.85498689
41603         2024.12274009336      0.00025975       190.26554964       501.85189238
41603         2024.12327823757      0.00026314       190.92827394       501.83968815
41603         2024.12417514350      0.00022092       192.05656914       501.80910745
41603         2024.12453390557      0.00023889       192.51253135       501.79324789
41603         2024.12507204743      0.00023937       193.18411667       501.78178075
41603         2024.12543080762      0.00022222       193.62201242       501.77157410
41603         2024.12614832852      0.00020828       194.52712642       501.74832501
41603         2024.12704522691      0.00022176       195.63674518       501.70734044
41603         2024.12722460697      0.00020315       195.85797851       501.70499986
41603         2024.12794212497      0.00018434       196.75638404       501.68350182
41603         2024.12812150544      0.00018288       196.94791225       501.67645391
41603         2024.12883902202      0.00018535       197.85711206       501.64517728
41603         2024.12973591648      0.00018996       199.02362932       501.60754917
41603         2024.12991529527      0.00018613       199.26292962       501.59840563
41603         2024.13063280954      0.00018405       200.16243291       501.56736268
41603         2024.13099156582      0.00018395       200.59941553       501.55071260
41603         2024.13152970027      0.00018159       201.25083506       501.52864723
41603         2024.13278534508      0.00018031       202.81798019       501.45795977
41603         2024.13332347697      0.00018576       203.41414737       501.43187117
41603         2024.13368223128      0.00018552       203.80832588       501.41586613
41603         2024.13422036243      0.00018088       204.45331685       501.38121383
41603         2024.13511724713      0.00017548       205.53562602       501.32126985
41603         2024.13547600052      0.00017319       205.98961862       501.29332559
41603         2024.13601412962      0.00017173       206.60877289       501.25752295
41603         2024.13655225850      0.00014701       207.22802507       501.22545296
41603         2024.13691101077      0.00014720       207.66078629       501.19509121
41603         2024.13798726686      0.00014524       209.00757092       501.10976465
41603         2024.13816664232      0.00015118       209.23853171       501.09047771
41603         2024.13870476907      0.00015232       209.88697540       501.04375903
41603         2024.13924289576      0.00013976       210.51548899       501.00792787
41603         2024.13978102175      0.00014578       211.17020613       500.96057220
41603         2024.14067789757      0.00014141       212.30427407       500.87842078
41603         2024.14085727292      0.00013153       212.54748363       500.86325365
41603         2024.14157477243      0.00013302       213.40414838       500.80569977
41603         2024.14193352167      0.00013412       213.79222753       500.78325862
41603         2024.14247164541      0.00014063       214.45117817       500.72882871
41603         2024.14336851757      0.00013863       215.55453362       500.64209527
41603         2024.14372726582      0.00014441       215.99359155       500.60539405
41603         2024.14426538757      0.00013619       216.56327542       500.54773414
41603         2024.14462413557      0.00013113       216.97611200       500.51340158
41603         2024.14516225689      0.00013256       217.59664918       500.46055812
41603         2024.14605912533      0.00012976       218.69965449       500.35878198
41603         2024.14641787150      0.00014788       219.13250319       500.31210447
41603         2024.14695599117      0.00014562       219.73389905       500.25839543
41603         2024.14731473708      0.00014432       220.11112027       500.22485406
41603         2024.14803222896      0.00014497       220.91136272       500.15110215
41603         2024.14892909366      0.00015031       222.03901448       500.02780878
41603         2024.14910846607      0.00015707       222.25927514       500.00098924
41603         2024.14982595527      0.00016106       223.08289705       499.91342934
41603         2024.15072281549      0.00015356       224.09704672       499.81190046
41603         2024.15161967582      0.00015529       225.17346651       499.69476050
41603         2024.15179904653      0.00016876       225.40372819       499.66361152
41603         2024.15251653260      0.00017314       226.25131518       499.57766255
41603         2024.15287527544      0.00016547       226.64675080       499.53605952
41603         2024.15341338926      0.00016745       227.24820807       499.47269746
41603         2024.15431024385      0.00017554       228.31854236       499.35079745
41603         2024.15448961467      0.00017021       228.53035567       499.32963428
41603         2024.15520709721      0.00017026       229.34310622       499.23326760
41603         2024.15538646790      0.00016874       229.52143664       499.21277562
41603         2024.15610394907      0.00017038       230.34882045       499.11003473
41603         2024.15700079888      0.00016722       231.40712958       498.97488423
41603         2024.15735953855      0.00015832       231.83234223       498.92134792
41603         2024.15771827792      0.00015225       232.22376314       498.86906103
41603         2024.15825638719      0.00014900       232.81106337       498.79461003
41603         2024.15879449546      0.00014161       233.42739190       498.71188377
41603         2024.15969134180      0.00013669       234.55436166       498.55604379
41603         2024.16005008019      0.00012975       234.97772462       498.50058187
41603         2024.16058818708      0.00013019       235.57339701       498.41955801
41603         2024.16094692467      0.00013194       235.96526195       498.36466235
41603         2024.16166439975      0.00012615       236.78120329       498.25246172
41603         2024.16256124265      0.00012683       237.80241167       498.11327923
41603         2024.16274061101      0.00012257       238.01087683       498.08471110
41603         2024.16345808388      0.00012744       238.82292630       497.97051120
41603         2024.16381681986      0.00012491       239.19429931       497.91913865
41603         2024.16435492393      0.00012366       239.81671678       497.83035276
41603         2024.16525176309      0.00014338       240.86414174       497.68050989
41603         2024.16543113066      0.00013444       241.06482136       497.65265423
41603         2024.16614860057      0.00013549       241.85918623       497.53676771
41603         2024.16632796803      0.00013050       242.03921049       497.51166494
41603         2024.16704543710      0.00013218       242.85492923       497.38972984
41603         2024.16794227249      0.00014084       243.92778670       497.22705010
41603         2024.16830100697      0.00014705       244.33049752       497.17345747
41603         2024.16883910702      0.00014639       244.88959737       497.08573214
41603         2024.16919783937      0.00013416       245.29167057       497.01885988
41603         2024.16973593932      0.00013877       245.86940578       496.93207136
41603         2024.17063277011      0.00014576       246.98596984       496.75096675
41603         2024.17099150273      0.00013945       247.43646164       496.68123943
41603         2024.17170896601      0.00014837       248.22039744       496.55584188
41603         2024.17242642410      0.00019563       248.96935894       496.42278910
41603         2024.17350261776      0.00015644       250.21923617       496.22941146
41603         2024.17439944224      0.00014325       251.23843227       496.06610570
41603         2024.17475817117      0.00013447       251.63089532       496.00253224
41603         2024.17529626454      0.00014376       252.23322830       495.90147225
41603         2024.17637244872      0.00015923       253.46879983       495.69453712
41603         2024.17708990404      0.00016028       254.26765550       495.56067892
41603         2024.17798672117      0.00017244       255.23387559       495.39504780
41603         2024.17888353746      0.00015752       256.24762914       495.22494452
41603         2024.17924226309      0.00016745       256.67159423       495.15110053
41603         2024.17978035150      0.00016372       257.23742383       495.05373839
41603         2024.18067716451      0.00015483       258.21556163       494.88536573
41603         2024.18193270027      0.00016169       259.66905580       494.63214466
41603         2024.18318823246      0.00016764       261.01332445       494.39492008
41603         2024.18336759410      0.00016225       261.22043476       494.35940479
41603         2024.18426440120      0.00015727       262.27769814       494.17549643
41603         2024.18462312374      0.00014982       262.72802220       494.09826913
41603         2024.18516120667      0.00015501       263.34183661       493.98963936
41603         2024.18551992811      0.00013978       263.71881781       493.92526305
41603         2024.18623737109      0.00014444       264.53073994       493.78245049
41603         2024.18713417279      0.00016896       265.54795746       493.59919061
41603         2024.18731353344      0.00015076       265.75924426       493.56570038
41603         2024.18803097396      0.00015058       266.53604182       493.42870031
41603         2024.18821033396      0.00015005       266.72819902       493.39471172
41603         2024.18892777336      0.00015302       267.50488779       493.25723418
41603         2024.18982457169      0.00014733       268.50006658       493.08268441
41603         2024.19000393117      0.00014740       268.71051834       493.04557923
41603         2024.19090072754      0.00014430       269.64932893       492.87966811
41603         2024.19108008669      0.00014413       269.85851556       492.84274939
41603         2024.19179752230      0.00014198       270.62239568       492.70775650
41603         2024.19269431541      0.00015006       271.70966159       492.51418939
41603         2024.19287367399      0.00014980       271.92320430       492.47686211
41603         2024.19359110760      0.00014038       272.69247742       492.34304008
41603         2024.19448789784      0.00013544       273.69821043       492.16684192
41603         2024.19538468765      0.00013453       274.83909933       491.96825868
41603         2024.19574340301      0.00013330       275.24135736       491.89804683
41603         2024.19664019027      0.00013646       276.19445348       491.73113644
41603         2024.19717826142      0.00012491       276.69391545       491.64462637
41603         2024.19807504762      0.00014295       277.77620278       491.45422867
41603         2024.19825440454      0.00014480       277.99288718       491.41637368
41603         2024.19897183142      0.00013861       278.71755401       491.29101969
41603         2024.19933054407      0.00013705       279.05112273       491.23273792
41603         2024.20004797052      0.00013131       279.86947011       491.09226457
41603         2024.20022732694      0.00013229       280.09693675       491.05256214
41603         2024.20076539538      0.00013917       280.70371342       490.94600995
41603         2024.20166217552      0.00014268       281.71334798       490.77300627
41603         2024.20184153145      0.00014226       281.89317453       490.74234759
41603         2024.20273830962      0.00014643       282.90566794       490.56897657
41603         2024.20363508697      0.00014605       283.92429170       490.39624239
41603         2024.20453186235      0.00014493       284.94146252       490.22762369
41603         2024.20471121724      0.00014662       285.13226846       490.19602939
41603         2024.20542863639      0.00013444       285.95303151       490.06160483
41603         2024.20614605473      0.00013722       286.82094146       489.91810777
41603         2024.20650476342      0.00013890       287.20544541       489.85439022
41603         2024.20722218046      0.00013829       288.03350236       489.71977573
41603         2024.20740153451      0.00014207       288.21098790       489.69231553
41603         2024.20811895066      0.00013436       289.03054097       489.56109783
41603         2024.20901571967      0.00012959       290.06620883       489.39352693
41603         2024.20919507333      0.00012869       290.28313980       489.35866508
41603         2024.20991248697      0.00013030       291.05128040       489.23663100
41603         2024.21009184033      0.00013228       291.23054655       489.20923790
41603         2024.21080925383      0.00012951       292.06801588       489.07815219
41603         2024.21170601833      0.00013527       293.15173156       488.90330718
41603         2024.21188537120      0.00013720       293.35787968       488.87079798
41603         2024.21260278150      0.00014150       294.12009242       488.75183747
41603         2024.21296148683      0.00013680       294.44812664       488.69939738
